Request id,Pickup point,Driver id,Status,Request Date,Request Time,Request Day,Request Hour,Request Time Slot,Drop Date,Drop Time,Drop Day,Drop Hour,Drop Time Slot
3845,Airport,,No Cars Available,13-Jul-16,21:30:19,Wednesday,21,Night,,,,0,Late Night
3842,Airport,,No Cars Available,13-Jul-16,21:33:44,Wednesday,21,Night,,,,0,Late Night
3853,Airport,,No Cars Available,13-Jul-16,21:34:46,Wednesday,21,Night,,,,0,Late Night
3848,Airport,,No Cars Available,13-Jul-16,21:34:47,Wednesday,21,Night,,,,0,Late Night
3860,Airport,,No Cars Available,13-Jul-16,21:36:01,Wednesday,21,Night,,,,0,Late Night
3855,Airport,,No Cars Available,13-Jul-16,21:36:25,Wednesday,21,Night,,,,0,Late Night
3862,City,,No Cars Available,13-Jul-16,21:37:00,Wednesday,21,Night,,,,0,Late Night
3854,Airport,,No Cars Available,13-Jul-16,21:37:17,Wednesday,21,Night,,,,0,Late Night
3851,Airport,,No Cars Available,13-Jul-16,21:38:06,Wednesday,21,Night,,,,0,Late Night
3858,Airport,,No Cars Available,13-Jul-16,21:38:48,Wednesday,21,Night,,,,0,Late Night
3869,Airport,,No Cars Available,13-Jul-16,21:43:47,Wednesday,21,Night,,,,0,Late Night
3864,Airport,,No Cars Available,13-Jul-16,21:45:06,Wednesday,21,Night,,,,0,Late Night
3861,Airport,,No Cars Available,13-Jul-16,21:47:25,Wednesday,21,Night,,,,0,Late Night
3873,Airport,,No Cars Available,13-Jul-16,21:47:58,Wednesday,21,Night,,,,0,Late Night
3868,Airport,,No Cars Available,13-Jul-16,21:48:20,Wednesday,21,Night,,,,0,Late Night
3870,Airport,,No Cars Available,13-Jul-16,21:48:57,Wednesday,21,Night,,,,0,Late Night
3871,Airport,,No Cars Available,13-Jul-16,21:49:18,Wednesday,21,Night,,,,0,Late Night
3884,Airport,,No Cars Available,13-Jul-16,21:51:47,Wednesday,21,Night,,,,0,Late Night
3878,Airport,,No Cars Available,13-Jul-16,21:51:55,Wednesday,21,Night,,,,0,Late Night
3894,Airport,,No Cars Available,13-Jul-16,21:52:24,Wednesday,21,Night,,,,0,Late Night
3885,Airport,,No Cars Available,13-Jul-16,21:53:07,Wednesday,21,Night,,,,0,Late Night
3877,Airport,,No Cars Available,13-Jul-16,21:53:34,Wednesday,21,Night,,,,0,Late Night
3886,Airport,,No Cars Available,13-Jul-16,21:53:48,Wednesday,21,Night,,,,0,Late Night
3874,Airport,,No Cars Available,13-Jul-16,21:54:13,Wednesday,21,Night,,,,0,Late Night
3893,Airport,,No Cars Available,13-Jul-16,21:56:38,Wednesday,21,Night,,,,0,Late Night
3891,Airport,,No Cars Available,13-Jul-16,21:57:08,Wednesday,21,Night,,,,0,Late Night
3888,Airport,,No Cars Available,13-Jul-16,21:57:45,Wednesday,21,Night,,,,0,Late Night
3876,Airport,,No Cars Available,13-Jul-16,21:58:16,Wednesday,21,Night,,,,0,Late Night
3875,Airport,,No Cars Available,13-Jul-16,21:59:13,Wednesday,21,Night,,,,0,Late Night
3898,Airport,,No Cars Available,13-Jul-16,21:59:30,Wednesday,21,Night,,,,0,Late Night
3895,Airport,,No Cars Available,13-Jul-16,22:01:49,Wednesday,22,Night,,,,0,Late Night
3900,Airport,,No Cars Available,13-Jul-16,22:03:00,Wednesday,22,Night,,,,0,Late Night
3904,Airport,,No Cars Available,13-Jul-16,22:03:45,Wednesday,22,Night,,,,0,Late Night
3892,Airport,,No Cars Available,13-Jul-16,22:05:11,Wednesday,22,Night,,,,0,Late Night
3899,Airport,,No Cars Available,13-Jul-16,22:05:37,Wednesday,22,Night,,,,0,Late Night
3910,Airport,,No Cars Available,13-Jul-16,22:05:57,Wednesday,22,Night,,,,0,Late Night
3901,Airport,,No Cars Available,13-Jul-16,22:09:27,Wednesday,22,Night,,,,0,Late Night
3902,Airport,,No Cars Available,13-Jul-16,22:09:31,Wednesday,22,Night,,,,0,Late Night
3903,Airport,,No Cars Available,13-Jul-16,22:11:11,Wednesday,22,Night,,,,0,Late Night
3906,Airport,,No Cars Available,13-Jul-16,22:12:01,Wednesday,22,Night,,,,0,Late Night
3907,Airport,,No Cars Available,13-Jul-16,22:12:13,Wednesday,22,Night,,,,0,Late Night
3918,City,,No Cars Available,13-Jul-16,22:12:25,Wednesday,22,Night,,,,0,Late Night
3912,Airport,,No Cars Available,13-Jul-16,22:12:35,Wednesday,22,Night,,,,0,Late Night
3928,City,,No Cars Available,13-Jul-16,22:14:33,Wednesday,22,Night,,,,0,Late Night
3911,Airport,,No Cars Available,13-Jul-16,22:14:56,Wednesday,22,Night,,,,0,Late Night
3923,City,,No Cars Available,13-Jul-16,22:18:14,Wednesday,22,Night,,,,0,Late Night
3922,City,,No Cars Available,13-Jul-16,22:18:36,Wednesday,22,Night,,,,0,Late Night
3931,Airport,,No Cars Available,13-Jul-16,22:21:30,Wednesday,22,Night,,,,0,Late Night
3930,City,,No Cars Available,13-Jul-16,22:22:57,Wednesday,22,Night,,,,0,Late Night
3921,City,,No Cars Available,13-Jul-16,22:23:03,Wednesday,22,Night,,,,0,Late Night
3926,Airport,,No Cars Available,13-Jul-16,22:23:25,Wednesday,22,Night,,,,0,Late Night
3919,Airport,,No Cars Available,13-Jul-16,22:23:26,Wednesday,22,Night,,,,0,Late Night
3933,Airport,,No Cars Available,13-Jul-16,22:27:01,Wednesday,22,Night,,,,0,Late Night
3937,City,,No Cars Available,13-Jul-16,22:28:10,Wednesday,22,Night,,,,0,Late Night
3929,Airport,,No Cars Available,13-Jul-16,22:28:45,Wednesday,22,Night,,,,0,Late Night
3941,City,,No Cars Available,13-Jul-16,22:30:11,Wednesday,22,Night,,,,0,Late Night
3936,City,,No Cars Available,13-Jul-16,22:30:44,Wednesday,22,Night,,,,0,Late Night
3946,Airport,,No Cars Available,13-Jul-16,22:36:50,Wednesday,22,Night,,,,0,Late Night
3938,City,,No Cars Available,13-Jul-16,22:37:24,Wednesday,22,Night,,,,0,Late Night
3949,City,,No Cars Available,13-Jul-16,22:40:37,Wednesday,22,Night,,,,0,Late Night
3958,Airport,,No Cars Available,13-Jul-16,22:46:01,Wednesday,22,Night,,,,0,Late Night
3951,Airport,,No Cars Available,13-Jul-16,22:46:03,Wednesday,22,Night,,,,0,Late Night
3962,City,,No Cars Available,13-Jul-16,22:47:26,Wednesday,22,Night,,,,0,Late Night
3961,City,,No Cars Available,13-Jul-16,22:50:57,Wednesday,22,Night,,,,0,Late Night
3963,Airport,,No Cars Available,13-Jul-16,22:55:25,Wednesday,22,Night,,,,0,Late Night
3967,City,,No Cars Available,13-Jul-16,22:57:16,Wednesday,22,Night,,,,0,Late Night
3968,Airport,,No Cars Available,13-Jul-16,22:59:34,Wednesday,22,Night,,,,0,Late Night
3971,City,,No Cars Available,13-Jul-16,22:59:42,Wednesday,22,Night,,,,0,Late Night
3972,City,,No Cars Available,13-Jul-16,23:00:38,Wednesday,23,Night,,,,0,Late Night
3975,City,,No Cars Available,13-Jul-16,23:04:37,Wednesday,23,Night,,,,0,Late Night
3976,City,,No Cars Available,13-Jul-16,23:07:56,Wednesday,23,Night,,,,0,Late Night
3980,City,,No Cars Available,13-Jul-16,23:16:12,Wednesday,23,Night,,,,0,Late Night
3984,Airport,,No Cars Available,13-Jul-16,23:17:02,Wednesday,23,Night,,,,0,Late Night
3986,Airport,,No Cars Available,13-Jul-16,23:17:29,Wednesday,23,Night,,,,0,Late Night
3988,City,,No Cars Available,13-Jul-16,23:23:36,Wednesday,23,Night,,,,0,Late Night
3995,City,,No Cars Available,13-Jul-16,23:36:17,Wednesday,23,Night,,,,0,Late Night
3998,Airport,,No Cars Available,13-Jul-16,23:39:08,Wednesday,23,Night,,,,0,Late Night
4001,City,,No Cars Available,13-Jul-16,23:39:52,Wednesday,23,Night,,,,0,Late Night
4006,City,,No Cars Available,13-Jul-16,23:45:17,Wednesday,23,Night,,,,0,Late Night
4000,City,,No Cars Available,13-Jul-16,23:47:49,Wednesday,23,Night,,,,0,Late Night
4017,City,,No Cars Available,13-Jul-16,23:50:18,Wednesday,23,Night,,,,0,Late Night
4010,Airport,,No Cars Available,13-Jul-16,23:50:50,Wednesday,23,Night,,,,0,Late Night
4015,City,,No Cars Available,13-Jul-16,23:52:32,Wednesday,23,Night,,,,0,Late Night
4013,City,,No Cars Available,13-Jul-16,23:53:32,Wednesday,23,Night,,,,0,Late Night
4014,City,,No Cars Available,13-Jul-16,23:56:55,Wednesday,23,Night,,,,0,Late Night
4016,City,,No Cars Available,13-Jul-16,23:59:02,Wednesday,23,Night,,,,0,Late Night
4028,City,,No Cars Available,14-Jul-16,00:09:03,Thursday,0,Late Night,,,,0,Late Night
4029,City,,No Cars Available,14-Jul-16,00:14:26,Thursday,0,Late Night,,,,0,Late Night
4032,City,,No Cars Available,14-Jul-16,00:15:43,Thursday,0,Late Night,,,,0,Late Night
4033,Airport,,No Cars Available,14-Jul-16,00:25:33,Thursday,0,Late Night,,,,0,Late Night
4034,City,,No Cars Available,14-Jul-16,00:29:50,Thursday,0,Late Night,,,,0,Late Night
4035,Airport,,No Cars Available,14-Jul-16,00:31:24,Thursday,0,Late Night,,,,0,Late Night
4036,Airport,,No Cars Available,14-Jul-16,00:31:57,Thursday,0,Late Night,,,,0,Late Night
4038,Airport,,No Cars Available,14-Jul-16,00:34:22,Thursday,0,Late Night,,,,0,Late Night
4042,Airport,,No Cars Available,14-Jul-16,00:39:13,Thursday,0,Late Night,,,,0,Late Night
4044,Airport,,No Cars Available,14-Jul-16,00:51:37,Thursday,0,Late Night,,,,0,Late Night
4046,City,,No Cars Available,14-Jul-16,00:57:03,Thursday,0,Late Night,,,,0,Late Night
4047,City,,No Cars Available,14-Jul-16,01:00:53,Thursday,1,Late Night,,,,0,Late Night
4048,Airport,,No Cars Available,14-Jul-16,01:03:27,Thursday,1,Late Night,,,,0,Late Night
4050,City,,No Cars Available,14-Jul-16,01:10:22,Thursday,1,Late Night,,,,0,Late Night
4053,Airport,,No Cars Available,14-Jul-16,01:15:26,Thursday,1,Late Night,,,,0,Late Night
4052,City,,No Cars Available,14-Jul-16,01:16:34,Thursday,1,Late Night,,,,0,Late Night
4055,City,,No Cars Available,14-Jul-16,01:22:56,Thursday,1,Late Night,,,,0,Late Night
4054,City,,No Cars Available,14-Jul-16,01:23:08,Thursday,1,Late Night,,,,0,Late Night
4056,City,,No Cars Available,14-Jul-16,01:25:25,Thursday,1,Late Night,,,,0,Late Night
4058,Airport,,No Cars Available,14-Jul-16,01:27:38,Thursday,1,Late Night,,,,0,Late Night
4057,City,,No Cars Available,14-Jul-16,01:29:49,Thursday,1,Late Night,,,,0,Late Night
4061,City,,No Cars Available,14-Jul-16,01:33:55,Thursday,1,Late Night,,,,0,Late Night
4059,City,,No Cars Available,14-Jul-16,01:35:55,Thursday,1,Late Night,,,,0,Late Night
4063,City,,No Cars Available,14-Jul-16,01:36:26,Thursday,1,Late Night,,,,0,Late Night
4062,Airport,,No Cars Available,14-Jul-16,01:42:36,Thursday,1,Late Night,,,,0,Late Night
4064,City,,No Cars Available,14-Jul-16,01:48:00,Thursday,1,Late Night,,,,0,Late Night
4068,Airport,,No Cars Available,14-Jul-16,01:59:16,Thursday,1,Late Night,,,,0,Late Night
4067,City,,No Cars Available,14-Jul-16,02:00:05,Thursday,2,Late Night,,,,0,Late Night
4069,City,,No Cars Available,14-Jul-16,02:02:39,Thursday,2,Late Night,,,,0,Late Night
4071,City,,No Cars Available,14-Jul-16,02:03:03,Thursday,2,Late Night,,,,0,Late Night
4070,City,,No Cars Available,14-Jul-16,02:03:04,Thursday,2,Late Night,,,,0,Late Night
4072,City,,No Cars Available,14-Jul-16,02:04:37,Thursday,2,Late Night,,,,0,Late Night
4076,Airport,,No Cars Available,14-Jul-16,02:16:28,Thursday,2,Late Night,,,,0,Late Night
4074,City,,No Cars Available,14-Jul-16,02:18:01,Thursday,2,Late Night,,,,0,Late Night
4080,Airport,,No Cars Available,14-Jul-16,02:29:31,Thursday,2,Late Night,,,,0,Late Night
4083,City,,No Cars Available,14-Jul-16,02:35:50,Thursday,2,Late Night,,,,0,Late Night
4086,City,,No Cars Available,14-Jul-16,02:46:05,Thursday,2,Late Night,,,,0,Late Night
4089,City,,No Cars Available,14-Jul-16,02:52:38,Thursday,2,Late Night,,,,0,Late Night
4088,City,,No Cars Available,14-Jul-16,02:53:34,Thursday,2,Late Night,,,,0,Late Night
4090,Airport,,No Cars Available,14-Jul-16,02:55:11,Thursday,2,Late Night,,,,0,Late Night
4095,Airport,,No Cars Available,14-Jul-16,03:10:03,Thursday,3,Late Night,,,,0,Late Night
4096,City,,No Cars Available,14-Jul-16,03:13:22,Thursday,3,Late Night,,,,0,Late Night
4099,City,,No Cars Available,14-Jul-16,03:22:45,Thursday,3,Late Night,,,,0,Late Night
4100,Airport,,No Cars Available,14-Jul-16,03:30:27,Thursday,3,Late Night,,,,0,Late Night
4101,City,,No Cars Available,14-Jul-16,03:31:37,Thursday,3,Late Night,,,,0,Late Night
4104,Airport,,No Cars Available,14-Jul-16,03:38:21,Thursday,3,Late Night,,,,0,Late Night
4102,Airport,,No Cars Available,14-Jul-16,03:38:51,Thursday,3,Late Night,,,,0,Late Night
4103,Airport,,No Cars Available,14-Jul-16,03:39:43,Thursday,3,Late Night,,,,0,Late Night
4106,City,,No Cars Available,14-Jul-16,03:45:15,Thursday,3,Late Night,,,,0,Late Night
4107,City,,No Cars Available,14-Jul-16,03:51:51,Thursday,3,Late Night,,,,0,Late Night
4110,Airport,,No Cars Available,14-Jul-16,03:58:07,Thursday,3,Late Night,,,,0,Late Night
4113,City,,No Cars Available,14-Jul-16,04:00:13,Thursday,4,Early Morning,,,,0,Late Night
4109,City,,No Cars Available,14-Jul-16,04:02:26,Thursday,4,Early Morning,,,,0,Late Night
4112,Airport,,No Cars Available,14-Jul-16,04:03:52,Thursday,4,Early Morning,,,,0,Late Night
4111,City,,No Cars Available,14-Jul-16,04:06:34,Thursday,4,Early Morning,,,,0,Late Night
4115,City,,No Cars Available,14-Jul-16,04:11:42,Thursday,4,Early Morning,,,,0,Late Night
4116,Airport,,No Cars Available,14-Jul-16,04:13:48,Thursday,4,Early Morning,,,,0,Late Night
4120,City,,No Cars Available,14-Jul-16,04:27:49,Thursday,4,Early Morning,,,,0,Late Night
4123,City,,No Cars Available,14-Jul-16,04:38:53,Thursday,4,Early Morning,,,,0,Late Night
4131,City,,No Cars Available,14-Jul-16,04:41:23,Thursday,4,Early Morning,,,,0,Late Night
4124,City,,No Cars Available,14-Jul-16,04:41:36,Thursday,4,Early Morning,,,,0,Late Night
4127,City,,No Cars Available,14-Jul-16,04:46:22,Thursday,4,Early Morning,,,,0,Late Night
4132,City,,No Cars Available,14-Jul-16,04:46:47,Thursday,4,Early Morning,,,,0,Late Night
4139,City,,No Cars Available,14-Jul-16,04:48:44,Thursday,4,Early Morning,,,,0,Late Night
4135,Airport,,No Cars Available,14-Jul-16,04:49:00,Thursday,4,Early Morning,,,,0,Late Night
4138,City,,No Cars Available,14-Jul-16,04:49:41,Thursday,4,Early Morning,,,,0,Late Night
4142,City,,No Cars Available,14-Jul-16,04:50:32,Thursday,4,Early Morning,,,,0,Late Night
4152,City,,No Cars Available,14-Jul-16,04:55:34,Thursday,4,Early Morning,,,,0,Late Night
4149,City,,No Cars Available,14-Jul-16,04:59:37,Thursday,4,Early Morning,,,,0,Late Night
4159,Airport,,No Cars Available,14-Jul-16,05:05:36,Thursday,5,Early Morning,,,,0,Late Night
4172,City,,No Cars Available,14-Jul-16,05:17:05,Thursday,5,Early Morning,,,,0,Late Night
4190,City,,No Cars Available,14-Jul-16,05:21:22,Thursday,5,Early Morning,,,,0,Late Night
4193,City,,No Cars Available,14-Jul-16,05:25:23,Thursday,5,Early Morning,,,,0,Late Night
4181,City,,No Cars Available,14-Jul-16,05:25:50,Thursday,5,Early Morning,,,,0,Late Night
4191,City,,No Cars Available,14-Jul-16,05:32:02,Thursday,5,Early Morning,,,,0,Late Night
4200,City,,No Cars Available,14-Jul-16,05:32:43,Thursday,5,Early Morning,,,,0,Late Night
4208,City,,No Cars Available,14-Jul-16,05:39:05,Thursday,5,Early Morning,,,,0,Late Night
4219,City,,No Cars Available,14-Jul-16,05:42:18,Thursday,5,Early Morning,,,,0,Late Night
4220,City,,No Cars Available,14-Jul-16,05:43:43,Thursday,5,Early Morning,,,,0,Late Night
4217,City,,No Cars Available,14-Jul-16,05:45:53,Thursday,5,Early Morning,,,,0,Late Night
4237,City,,No Cars Available,14-Jul-16,05:52:54,Thursday,5,Early Morning,,,,0,Late Night
4228,City,,No Cars Available,14-Jul-16,05:53:49,Thursday,5,Early Morning,,,,0,Late Night
4240,City,,No Cars Available,14-Jul-16,05:56:28,Thursday,5,Early Morning,,,,0,Late Night
4229,City,,No Cars Available,14-Jul-16,05:56:44,Thursday,5,Early Morning,,,,0,Late Night
4246,City,,No Cars Available,14-Jul-16,05:58:24,Thursday,5,Early Morning,,,,0,Late Night
4244,City,,No Cars Available,14-Jul-16,06:00:16,Thursday,6,Early Morning,,,,0,Late Night
4241,City,,No Cars Available,14-Jul-16,06:01:09,Thursday,6,Early Morning,,,,0,Late Night
4247,City,,No Cars Available,14-Jul-16,06:03:24,Thursday,6,Early Morning,,,,0,Late Night
4256,City,,No Cars Available,14-Jul-16,06:05:59,Thursday,6,Early Morning,,,,0,Late Night
4259,City,,No Cars Available,14-Jul-16,06:10:09,Thursday,6,Early Morning,,,,0,Late Night
4265,City,,No Cars Available,14-Jul-16,06:12:03,Thursday,6,Early Morning,,,,0,Late Night
4261,City,,No Cars Available,14-Jul-16,06:12:50,Thursday,6,Early Morning,,,,0,Late Night
4262,City,,No Cars Available,14-Jul-16,06:15:24,Thursday,6,Early Morning,,,,0,Late Night
4267,City,,No Cars Available,14-Jul-16,06:17:08,Thursday,6,Early Morning,,,,0,Late Night
4269,City,,No Cars Available,14-Jul-16,06:19:24,Thursday,6,Early Morning,,,,0,Late Night
4275,City,,No Cars Available,14-Jul-16,06:22:46,Thursday,6,Early Morning,,,,0,Late Night
4279,City,,No Cars Available,14-Jul-16,06:29:00,Thursday,6,Early Morning,,,,0,Late Night
4282,City,,No Cars Available,14-Jul-16,06:31:08,Thursday,6,Early Morning,,,,0,Late Night
4283,City,,No Cars Available,14-Jul-16,06:31:54,Thursday,6,Early Morning,,,,0,Late Night
4289,City,,No Cars Available,14-Jul-16,06:35:49,Thursday,6,Early Morning,,,,0,Late Night
4291,City,,No Cars Available,14-Jul-16,06:40:00,Thursday,6,Early Morning,,,,0,Late Night
4292,City,,No Cars Available,14-Jul-16,06:42:26,Thursday,6,Early Morning,,,,0,Late Night
4295,City,,No Cars Available,14-Jul-16,06:42:45,Thursday,6,Early Morning,,,,0,Late Night
4306,City,,No Cars Available,14-Jul-16,06:49:36,Thursday,6,Early Morning,,,,0,Late Night
4309,Airport,,No Cars Available,14-Jul-16,06:50:07,Thursday,6,Early Morning,,,,0,Late Night
4317,City,,No Cars Available,14-Jul-16,06:51:18,Thursday,6,Early Morning,,,,0,Late Night
4318,City,,No Cars Available,14-Jul-16,06:51:23,Thursday,6,Early Morning,,,,0,Late Night
4307,City,,No Cars Available,14-Jul-16,06:56:08,Thursday,6,Early Morning,,,,0,Late Night
4320,City,,No Cars Available,14-Jul-16,07:02:37,Thursday,7,Early Morning,,,,0,Late Night
4324,City,,No Cars Available,14-Jul-16,07:04:11,Thursday,7,Early Morning,,,,0,Late Night
4333,City,,No Cars Available,14-Jul-16,07:13:05,Thursday,7,Early Morning,,,,0,Late Night
4344,City,,No Cars Available,14-Jul-16,07:15:56,Thursday,7,Early Morning,,,,0,Late Night
4334,City,,No Cars Available,14-Jul-16,07:18:15,Thursday,7,Early Morning,,,,0,Late Night
4347,City,,No Cars Available,14-Jul-16,07:18:44,Thursday,7,Early Morning,,,,0,Late Night
4352,City,,No Cars Available,14-Jul-16,07:21:03,Thursday,7,Early Morning,,,,0,Late Night
4348,City,,No Cars Available,14-Jul-16,07:23:46,Thursday,7,Early Morning,,,,0,Late Night
4353,City,,No Cars Available,14-Jul-16,07:24:00,Thursday,7,Early Morning,,,,0,Late Night
4362,City,,No Cars Available,14-Jul-16,07:30:16,Thursday,7,Early Morning,,,,0,Late Night
4367,City,,No Cars Available,14-Jul-16,07:35:22,Thursday,7,Early Morning,,,,0,Late Night
4373,City,,No Cars Available,14-Jul-16,07:39:56,Thursday,7,Early Morning,,,,0,Late Night
4382,City,,No Cars Available,14-Jul-16,07:48:04,Thursday,7,Early Morning,,,,0,Late Night
4393,City,,No Cars Available,14-Jul-16,07:54:34,Thursday,7,Early Morning,,,,0,Late Night
4394,City,,No Cars Available,14-Jul-16,08:00:33,Thursday,8,Morning,,,,0,Late Night
4405,City,,No Cars Available,14-Jul-16,08:01:13,Thursday,8,Morning,,,,0,Late Night
4407,City,,No Cars Available,14-Jul-16,08:08:27,Thursday,8,Morning,,,,0,Late Night
4412,City,,No Cars Available,14-Jul-16,08:11:45,Thursday,8,Morning,,,,0,Late Night
4424,City,,No Cars Available,14-Jul-16,08:17:26,Thursday,8,Morning,,,,0,Late Night
4437,City,,No Cars Available,14-Jul-16,08:24:18,Thursday,8,Morning,,,,0,Late Night
4436,City,,No Cars Available,14-Jul-16,08:24:27,Thursday,8,Morning,,,,0,Late Night
4432,City,,No Cars Available,14-Jul-16,08:24:31,Thursday,8,Morning,,,,0,Late Night
4429,City,,No Cars Available,14-Jul-16,08:25:23,Thursday,8,Morning,,,,0,Late Night
4449,City,,No Cars Available,14-Jul-16,08:29:45,Thursday,8,Morning,,,,0,Late Night
4453,City,,No Cars Available,14-Jul-16,08:36:08,Thursday,8,Morning,,,,0,Late Night
4460,City,,No Cars Available,14-Jul-16,08:36:39,Thursday,8,Morning,,,,0,Late Night
4474,City,,No Cars Available,14-Jul-16,08:43:46,Thursday,8,Morning,,,,0,Late Night
4466,City,,No Cars Available,14-Jul-16,08:46:09,Thursday,8,Morning,,,,0,Late Night
4473,City,,No Cars Available,14-Jul-16,08:48:43,Thursday,8,Morning,,,,0,Late Night
4477,City,,No Cars Available,14-Jul-16,08:51:05,Thursday,8,Morning,,,,0,Late Night
4493,City,,No Cars Available,14-Jul-16,08:52:53,Thursday,8,Morning,,,,0,Late Night
4494,City,,No Cars Available,14-Jul-16,08:58:03,Thursday,8,Morning,,,,0,Late Night
4490,City,,No Cars Available,14-Jul-16,09:00:23,Thursday,9,Morning,,,,0,Late Night
4508,City,,No Cars Available,14-Jul-16,09:05:56,Thursday,9,Morning,,,,0,Late Night
4495,City,,No Cars Available,14-Jul-16,09:06:02,Thursday,9,Morning,,,,0,Late Night
4513,City,,No Cars Available,14-Jul-16,09:06:46,Thursday,9,Morning,,,,0,Late Night
4502,City,,No Cars Available,14-Jul-16,09:07:30,Thursday,9,Morning,,,,0,Late Night
4528,City,,No Cars Available,14-Jul-16,09:27:58,Thursday,9,Morning,,,,0,Late Night
4526,City,,No Cars Available,14-Jul-16,09:28:49,Thursday,9,Morning,,,,0,Late Night
4522,Airport,,No Cars Available,14-Jul-16,09:28:53,Thursday,9,Morning,,,,0,Late Night
4537,City,,No Cars Available,14-Jul-16,09:36:28,Thursday,9,Morning,,,,0,Late Night
4541,City,,No Cars Available,14-Jul-16,09:37:21,Thursday,9,Morning,,,,0,Late Night
4550,City,,No Cars Available,14-Jul-16,09:38:24,Thursday,9,Morning,,,,0,Late Night
4554,City,,No Cars Available,14-Jul-16,09:42:36,Thursday,9,Morning,,,,0,Late Night
